time,T_in,v_flow,T_Node 1,T_Node 2,T Pipe 1,m_flow Pipe 1,dT 1_2,T_ambient
0,65.0,2.0,65.0,20.0,20.0,4.326,45.0,20
30,66.85831227830164,2.0,66.85831227830164,59.57079257078486,59.57079257078486,4.326,7.287519707516779,20
60,68.45039505741056,2.0,68.45039505741056,66.13067500898948,66.13067500898948,4.326,2.3197200484210754,20
90,69.5481599767726,2.0,69.5481599767726,68.27402122887965,68.27402122887965,4.326,1.2741387478929482,20
120,69.99433669591504,2.0,69.99433669591504,69.40743183962613,69.40743183962613,4.326,0.5869048562889105,20
150,69.72500409357335,2.0,69.72500409357335,69.83549089125665,69.83549089125665,4.326,-0.11048679768330771,20
180,68.77874787177129,2.0,68.77874787177129,69.55558918065458,69.55558918065458,4.326,-0.7768413088832915,20
210,67.29113260863706,2.0,67.29113260863706,68.61520964934489,68.61520964934489,4.326,-1.3240770407078344,20
240,65.47528021652091,2.0,65.47528021652091,67.15000331280437,67.15000331280437,4.326,-1.6747230962834578,20
270,63.591337215792855,2.0,63.591337215792855,65.36999842066342,65.36999842066342,4.326,-1.7786612048705663,20
300,61.90920506889697,2.0,61.90920506889697,63.53022051038124,63.53022051038124,4.326,-1.6210154414842677,20
330,60.66987298107781,2.0,60.66987298107781,61.894245616614654,61.894245616614654,4.326,-1.2243726355368452,20
360,60.050892790595334,2.0,60.050892790595334,60.69645049778636,60.69645049778636,4.326,-0.6455577071910241,20
390,60.14094215838229,2.0,60.14094215838229,60.10843626344755,60.108436263447544,4.326,0.032505894934736546,20
420,60.92712023974832,2.0,60.92712023974832,60.2144442673108,60.214444267310796,4.326,0.7126759724375162,20
450,62.29679591272201,2.0,62.29679591272201,60.99928736497038,60.99928736497038,4.326,1.297508547751633,20
480,64.05374377819794,2.0,64.05374377819794,62.35052568979748,62.35052568979748,4.326,1.7032180884004617,20
510,65.94625622180205,2.0,65.94625622180205,64.07457525340882,64.07457525340882,4.326,1.8716809683932212,20
540,67.70320408727798,2.0,67.70320408727798,65.92444158815692,65.92444158815692,4.326,1.7787624991210578,20
570,69.07287976025168,2.0,69.07287976025168,67.63510519563789,67.63510519563789,4.326,1.4377745646137896,20
600,69.85905784161771,2.0,69.85905784161771,68.96148933561568,68.96148933561568,4.326,0.8975685060020311,20
630,69.94910720940466,2.0,69.94910720940466,69.71357073296765,69.71357073296765,4.326,0.23553647643700515,20
660,69.3301270189222,2.0,69.3301270189222,69.78360309762888,69.78360309762888,4.326,-0.4534760787066858,20
690,68.09079493110303,2.0,68.09079493110303,69.1615533035264,69.1615533035264,4.326,-1.07075837242337,20
720,66.40866278420715,2.0,66.40866278420715,67.93653877569724,67.93653877569724,4.326,-1.5278759914900917,20
750,64.52471978347909,2.0,64.52471978347909,66.28406015956885,66.28406015956885,4.326,-1.7593403760897672,20
780,62.70886739136295,2.0,62.70886739136295,64.44085837298127,64.44085837298127,4.326,-1.731990981618317,20
810,61.22125212822871,2.0,61.22125212822871,62.67099812361798,62.67099812361798,4.326,-1.4497459953892644,20
840,60.27499590642666,2.0,60.27499590642666,61.22803690734813,61.22803690734812,4.326,-0.9530410009214663,20
870,60.00566330408496,2.0,60.00566330408496,60.31869931316983,60.31869931316982,4.326,-0.3130360090848683,20
900,60.451840023227405,2.0,60.451840023227405,60.07326080399745,60.07326080399745,4.326,0.3785792192299553,20
930,61.54960494258943,2.0,61.54960494258943,60.52688391528993,60.52688391528993,4.326,1.0227210272995038,20
960,63.14168772169836,2.0,63.14168772169836,61.61458072486016,61.614580724860154,4.326,1.5271069968381994,20
990,65.0,2.0,65.0,63.18052329126544,63.18052329126544,4.326,1.8194767087345625,20
1020,66.85831227830164,2.0,66.85831227830164,65.00036820888634,65.00036820888634,4.326,1.8579440694152964,20
1050,68.45039505741056,2.0,68.45039505741056,66.8133969716441,66.8133969716441,4.326,1.6369980857664643,20
1080,69.5481599767726,2.0,69.5481599767726,68.35986758398336,68.35986758398336,4.326,1.1882923927892364,20
1110,69.99433669591504,2.0,69.99433669591504,69.41822627292069,69.41822627292069,4.326,0.576110422994347,20
1140,69.72500409357335,2.0,69.72500409357335,69.83684819745807,69.83684819745807,4.326,-0.11184410388472088,20
1170,68.7787478717713,2.0,68.7787478717713,69.55575985011671,69.55575985011671,4.326,-0.7770119783454135,20
1200,67.29113260863706,2.0,67.29113260863706,68.61523110954694,68.61523110954694,4.326,-1.3240985009098836,20
1230,65.47528021652091,2.0,65.47528021652091,67.15000601123833,67.15000601123833,4.326,-1.6747257947174177,20
1260,63.591337215792855,2.0,63.591337215792855,65.36999875996804,65.36999875996804,4.326,-1.7786615441751863,20
1290,61.90920506889697,2.0,61.90920506889697,63.53022055304585,63.53022055304585,4.326,-1.6210154841488773,20
1320,60.66987298107781,2.0,60.66987298107781,61.89424562197936,61.89424562197935,4.326,-1.2243726409015494,20
1350,60.050892790595334,2.0,60.050892790595334,60.696450498460926,60.69645049846092,4.326,-0.6455577078655921,20
1380,60.14094215838229,2.0,60.14094215838229,60.108436263532354,60.108436263532354,4.326,0.03250589484993327,20
1410,60.92712023974831,2.0,60.92712023974831,60.21444426732146,60.214444267321454,4.326,0.712675972426851,20
1440,62.29679591272201,2.0,62.29679591272201,60.99928736497173,60.99928736497173,4.326,1.297508547750283,20
1470,64.05374377819794,2.0,64.05374377819794,62.35052568979765,62.35052568979765,4.326,1.7032180884002912,20
1500,65.94625622180206,2.0,65.94625622180206,64.07457525340885,64.07457525340885,4.326,1.871680968393207,20
1530,67.70320408727798,2.0,67.70320408727798,65.92444158815692,65.92444158815692,4.326,1.7787624991210578,20
1560,69.07287976025167,2.0,69.07287976025167,67.63510519563789,67.63510519563789,4.326,1.4377745646137754,20
1590,69.85905784161771,2.0,69.85905784161771,68.96148933561568,68.96148933561568,4.326,0.8975685060020311,20
1620,69.94910720940466,2.0,69.94910720940466,69.71357073296765,69.71357073296765,4.326,0.23553647643700515,20
1650,69.3301270189222,2.0,69.3301270189222,69.78360309762888,69.78360309762888,4.326,-0.4534760787066858,20
1680,68.09079493110303,2.0,68.09079493110303,69.1615533035264,69.1615533035264,4.326,-1.07075837242337,20
1710,66.40866278420717,2.0,66.40866278420717,67.93653877569724,67.93653877569724,4.326,-1.5278759914900775,20
