Tc_in,Tc_out,mflow_consumer,Th_in,Th_out,mflow_hex,Q_d
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-2301.098466827165
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-2387.4836088374677
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-2472.8792214455193
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-2557.2648279229606
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-2640.620278751071
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-2722.925757335457
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-2804.1617856178827
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-2884.3092295835436
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-2963.3493046621406
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-3041.2635810211877
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-3118.033988749894
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-3193.642822932138
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-3268.0727486069995
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-3341.3068056153534
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-3413.3284133311317
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-3484.12137527579
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-3553.6698836146325
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-3621.9585235336554
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-3688.972277495632
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-3754.6965293741223
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-3819.1170684642384
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-3882.220093368943
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-3943.9922157597266
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4004.42046401061
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4063.492286704302
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4121.195556009568
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4177.518570928751
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4232.450060414551
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4285.979186355075
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4338.095546426344
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4388.789176811399
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4438.050554785187
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4485.87060116454
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4532.240682622455
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4577.152613866068
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4620.598659677648
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4662.571536818065
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4703.064415792153
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4742.070922475475
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4779.585139602041
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4815.601608112535
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4850.115328362719
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4883.121761191617
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4914.616828849251
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4944.596915783628
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4973.058869286834
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5000.0
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5025.418082277078
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5049.311354407329
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5071.678518696489
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5092.518741406625
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5111.831652554735
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5129.617345570199
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5145.87637681118
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5160.609764940227
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5173.818990159223
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5185.505993304015
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5195.673174798992
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5204.323393471989
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5211.459965229897
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5217.0866615954255
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5221.207708105497
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5223.8277825717905
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5224.952013204009
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5224.585976596461
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5222.735695578617
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5219.407636930333
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5214.608708962451
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5208.346258963571
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5200.628070513793
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5191.462360666283
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5180.857776997558
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5168.82339452743
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5155.368712509556
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5140.503651093638
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5124.238547860303
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5106.584154229756
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5087.551631745332
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5067.152548233127
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5045.398873838887
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-5022.302976943419
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4997.877619957778
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4972.13595499958
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4945.09151945174
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4916.758231405079
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4887.1503849861665
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4856.282645571897
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4824.170044892263
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4790.827976022872
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4756.272188268744
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4720.518781940991
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4683.584203028007
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4645.485237762807
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4606.23900708823
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4565.862961021691
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4524.374872921254
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4481.792833654796
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4438.1352456740715
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4393.420816995524
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4347.668555089667
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4300.897760681007
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4253.12802146033
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4204.379205711405
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4154.671455853961
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4104.025181905035
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-4052.4610548606734
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-3999.999999999998
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-3946.663190113797
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-3892.4720386596164
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-3837.4481928455807
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-3781.613526645
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-3724.990133743968
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-3667.600320424082
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-3609.466598382544
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-3550.611677491802
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-3491.0584585009983
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-3430.8300256814814
40.0,40.0,0.0,64.99527683682635,64.99527683682635,4.326,-3369.9496394186026
