time,T_in,v_flow,T_Node 1,T_Node 2,T Pipe 1,m_flow Pipe 1,dT 1_2,T_ambient
0,65.0,2.0,65.0,20.0,20.0,4.326,45.0,20
30,65.4717173617833,2.0,65.4717173617833,59.369012920105696,59.369012920105696,4.326,6.102704441677609,20
60,65.93922672875173,2.0,65.93922672875173,64.73068224159204,64.73068224159204,4.326,1.208544487159699,20
90,66.39835764386574,2.0,66.39835764386574,65.81194166336351,65.81194166336351,4.326,0.586415980502224,20
120,66.84501439077759,2.0,66.84501439077759,66.34706346439762,66.34706346439762,4.326,0.4979509263799713,20
150,67.27521253001719,2.0,67.27521253001719,66.80203917337414,66.80203917337414,4.326,0.47317335664304494,20
180,67.68511444252283,2.0,67.68511444252283,67.23200476553055,67.23200476553055,4.326,0.453109676992284,20
210,68.07106356344833,2.0,68.07106356344833,67.6405679060179,67.6405679060179,4.326,0.43049565743042706,20
240,68.42961700086045,2.0,68.42961700086045,68.02501989157764,68.02501989157764,4.326,0.404597109282804,20
270,68.75757624834888,2.0,68.75757624834888,68.38204886927713,68.38204886927713,4.326,0.37552737907175526,20
300,69.05201571757468,2.0,69.05201571757468,68.70848472947851,68.70848472947851,4.326,0.34353098809616256,20
330,69.31030883622955,2.0,69.31030883622955,69.00141733403075,69.00141733403075,4.326,0.30889150219880435,20
360,69.53015147859736,2.0,69.53015147859736,69.25823378670458,69.25823378670458,4.326,0.2719176918927815,20
390,69.70958251970347,2.0,69.70958251970347,69.47664316392724,69.47664316392724,4.326,0.2329393557762387,20
420,69.84700132969665,2.0,69.84700132969665,69.65469712998683,69.65469712998683,4.326,0.19230419970982382,20
450,69.94118205240378,2.0,69.94118205240378,69.79080733981226,69.79080733981226,4.326,0.15037471259151403,20
480,69.99128454068392,2.0,69.99128454068392,69.88375961076787,69.88375961076787,4.326,0.10752492991605322,20
510,69.99686185103242,2.0,69.99686185103242,69.93272475422837,69.93272475422837,4.326,0.06413709680404622,20
540,69.95786423057832,2.0,69.95786423057832,69.93726597247112,69.93726597247112,4.326,0.020598258107199285,20
