Tc_in,Tc_out,mflow_consumer,Th_in,Th_out,mflow_hex,Q_d
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.44195671025376365
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.4415739534133014
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.44120844767698586
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.4408602152482215
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.44052927720302953
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.4402156534885577
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.4399193629216719
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.43964042318763097
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.43937885083884365
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.43913466129370854
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.43890786883553684
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.43869848661155797
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.4385065266320081
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.4383319997693017
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.4381749157572865
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.43803528319058127
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.43791310952399687
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.43780840107204066
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.43772116300850433
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.43765139936613456
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.43759911303638754
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.43756430576926675
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.4375469781732436
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.4375471297152626
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.4375647587208283
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.43759986237417703
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.43765243671853143
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.43772247665643804
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.43780997595018867
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.4379149272223247
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.438037321956225
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.4381771504967766
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.4383344020511286
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.4385090646895295
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.43870112534624717
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.43891056982057186
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.4391373827779021
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.43938154775091326
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.43964304714080926
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.4399218622186559
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.44021797312679806
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.44053135888035777
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.4408619973688159
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.44120986535767504
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.44157493849020457
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.44195719128926825
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.44235659715923287
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.44277312838795846
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.44320675614887045
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.4436574505031128
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.4441251804017821
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.44460991368824315
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.4451116171005246
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.4456302562737956
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.44616579574292303
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.4467181989451084
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.4472874282226049
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.44787344482551494
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.448476208914666
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.44909567956456675
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.4497318147664423
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.4503845714313478
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.451053905393361
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.4517397714128534
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.45244212317983923
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.4531609133174027
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.4538960933852023
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.4546476138830532
